ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,Total Area in Sq Mi,Lat-top,Long-left,Lat-bottom,Long-right
38318,107107474,100835,41.35,0.04,476,249,35.950510,-88.258084,41.39,35.997132,-88.295825,35.903888,-88.220343
38320,382254728,13831823,147.59,5.34,"10,686","5,358",36.051656,-88.112600,152.93,36.141268,-88.185050,35.962044,-88.040150
38321,247090682,753747,95.40,0.29,"2,431","1,167",35.845504,-88.532266,95.69,35.916390,-88.589726,35.774618,-88.474806
38326,137874212,16366338,53.23,6.32,"2,560","2,364",35.054654,-88.286151,59.55,35.110575,-88.331928,34.998733,-88.240374
38327,7963849,1638024,3.07,0.63,477,294,35.224410,-88.308574,3.71,35.238362,-88.319972,35.210458,-88.297176
38328,64696108,1654258,24.98,0.64,730,343,35.680535,-88.215686,25.62,35.717212,-88.245478,35.643858,-88.185894
38329,280523388,7074926,108.31,2.73,"3,220","2,099",35.536869,-88.107281,111.04,35.613229,-88.169418,35.460509,-88.045144
38330,180374607,28660,69.64,0.01,"4,404","1,900",36.070504,-89.034414,69.65,36.130982,-89.083298,36.010026,-88.985530
38332,139319415,0,53.79,0.00,"1,120",547,35.419091,-88.426456,53.79,35.472238,-88.469767,35.365944,-88.383145
38333,63973979,28580518,24.70,11.04,523,405,36.128133,-87.954454,35.74,36.171451,-87.989442,36.084815,-87.919466
38334,122522966,78185,47.31,0.03,"1,911",867,35.361066,-88.571549,47.34,35.410922,-88.612208,35.311210,-88.530890
38337,70046590,0,27.05,0.00,"1,366",618,35.785275,-89.014025,27.05,35.822960,-89.044595,35.747590,-88.983455
38339,47859875,0,18.48,0.00,637,303,35.052271,-88.515021,18.48,35.083421,-88.540521,35.021121,-88.489521
38340,460546810,399698,177.82,0.15,"12,935","5,117",35.401322,-88.683250,177.97,35.497993,-88.762048,35.304651,-88.604452
38341,355959785,18395219,137.44,7.10,"2,252","1,308",35.877577,-88.083895,144.54,35.964696,-88.154485,35.790458,-88.013305
38342,89229151,45979,34.45,0.02,"1,438",704,36.071740,-88.288871,34.47,36.114284,-88.323258,36.029196,-88.254484
38343,358830109,562788,138.55,0.22,"15,619","7,037",35.827534,-88.926056,138.76,35.912894,-88.995265,35.742174,-88.856847
38344,418470291,295981,161.57,0.11,"8,684","3,996",35.978164,-88.424138,161.69,36.070306,-88.498703,35.886022,-88.349573
38345,129504749,26227,50.00,0.01,"2,089",926,35.598180,-88.505481,50.01,35.649426,-88.547150,35.546934,-88.463812
38347,10504317,0,4.06,0.00,270,123,35.477766,-88.498600,4.06,35.492359,-88.510484,35.463173,-88.486716
38348,131840633,60129,50.90,0.02,"1,037",460,35.872744,-88.650963,50.93,35.924457,-88.692867,35.821031,-88.609059
38351,545675852,12947607,210.69,5.00,"17,603","8,110",35.670883,-88.399499,215.69,35.777305,-88.485954,35.564461,-88.313044
38352,49452437,60522,19.09,0.02,494,216,35.529455,-88.533846,19.12,35.561138,-88.559630,35.497772,-88.508062
38355,97171449,102281,37.52,0.04,"5,882","2,263",35.784009,-88.775061,37.56,35.828418,-88.811087,35.739600,-88.739035
38356,186818043,527869,72.13,0.20,"2,193",982,35.438418,-88.893810,72.33,35.500048,-88.944023,35.376788,-88.843597
38357,159500581,21874,61.58,0.01,"2,757","1,294",35.044826,-88.415338,61.59,35.101696,-88.461898,34.987956,-88.368778
38358,213900148,1242731,82.59,0.48,"12,121","5,378",35.916675,-88.758663,83.07,35.982719,-88.812150,35.850631,-88.705176
38359,15121612,0,5.84,0.00,278,151,35.369853,-88.351362,5.84,35.387362,-88.365640,35.352344,-88.337084
38361,105127768,2854454,40.59,1.10,994,522,35.311866,-88.297188,41.69,35.358655,-88.335369,35.265077,-88.259007
38362,21582826,0,8.33,0.00,"1,145",452,35.729072,-88.782978,8.33,35.749990,-88.799959,35.708154,-88.765997
38363,236807086,9904194,91.43,3.82,"6,097","3,123",35.687479,-88.112201,95.26,35.758203,-88.169644,35.616755,-88.054758
38365,949208,222927,0.37,0.09,16,4,35.054250,-88.232127,0.45,35.059125,-88.236118,35.049375,-88.228136
38366,119400014,274606,46.10,0.11,"2,267",965,35.479000,-88.741273,46.21,35.528258,-88.781385,35.429742,-88.701161
38367,202227319,136981,78.08,0.05,"2,843","1,282",35.052128,-88.626992,78.13,35.116181,-88.679428,34.988075,-88.574556
38368,139739331,35740,53.95,0.01,"1,985",898,35.510913,-88.348130,53.97,35.564147,-88.391463,35.457679,-88.304797
38369,100398328,49836,38.76,0.02,"1,887",877,36.131922,-88.942666,38.78,36.177050,-88.979114,36.086794,-88.906218
38370,50506476,720817,19.50,0.28,670,533,35.383433,-88.245131,19.78,35.415660,-88.271406,35.351206,-88.218856
38371,110554255,10352,42.69,0.00,"1,235",648,35.424293,-88.295085,42.69,35.471639,-88.333666,35.376947,-88.256504
38372,824039994,24898617,318.16,9.61,"17,595","8,459",35.165581,-88.149011,327.78,35.296774,-88.256260,35.034388,-88.041762
38374,114036562,0,44.03,0.00,"2,052",964,35.505610,-88.230904,44.03,35.553693,-88.270047,35.457527,-88.191761
38375,296593444,382337,114.52,0.15,"9,251","4,212",35.157896,-88.591666,114.66,35.235491,-88.655105,35.080301,-88.528227
38376,10679828,18683,4.12,0.01,233,119,35.099209,-88.368705,4.13,35.113937,-88.380755,35.084481,-88.356655
38379,76040268,0,29.36,0.00,"1,171",548,35.164244,-88.433753,29.36,35.203508,-88.465851,35.124980,-88.401655
38380,105871535,7106453,40.88,2.74,574,626,35.789889,-88.032881,43.62,35.837749,-88.071703,35.742029,-87.994059
38381,143228596,78187,55.30,0.03,"1,640",738,35.357200,-88.971358,55.33,35.411102,-89.015318,35.303298,-88.927398
38382,449984151,435055,173.74,0.17,"9,515","4,305",35.968463,-88.984393,173.91,36.064024,-89.061734,35.872902,-88.907052
38387,90392855,353070,34.90,0.14,375,183,35.872920,-88.277462,35.04,35.915813,-88.312219,35.830027,-88.242705
38388,194325086,214867,75.03,0.08,"1,840",872,35.781620,-88.319887,75.11,35.844422,-88.370836,35.718818,-88.268938
38390,69764011,0,26.94,0.00,907,415,35.840552,-88.372290,26.94,35.878161,-88.402777,35.802943,-88.341803
38391,159441954,51889,61.56,0.02,"1,174",515,35.546571,-88.992177,61.58,35.603436,-89.038445,35.489706,-88.945909
38392,87679708,158622,33.85,0.06,776,371,35.462653,-89.035510,33.91,35.504853,-89.069882,35.420453,-89.001138
38401,778875345,5608203,300.73,2.17,"54,469","23,943",35.629164,-87.021526,302.89,35.755278,-87.124032,35.503050,-86.919020
38425,275495784,7876536,106.37,3.04,"3,724","1,156",35.412209,-87.943013,109.41,35.488006,-88.004788,35.336412,-87.881238
38449,147752036,157226,57.05,0.06,"2,811","1,331",35.040439,-86.818172,57.11,35.095200,-86.863007,34.985678,-86.773337
38450,290390320,14725,112.12,0.01,"2,778","1,314",35.183623,-87.792739,112.13,35.260355,-87.855452,35.106891,-87.730026
38451,209634299,36512,80.94,0.01,"4,814","1,968",35.460534,-86.992239,80.95,35.525733,-87.045345,35.395335,-86.939133
38452,137568460,0,53.12,0.00,"1,091",506,35.080354,-87.796307,53.12,35.133166,-87.839525,35.027542,-87.753089
38453,40479760,0,15.63,0.00,373,179,35.121360,-86.812108,15.63,35.150008,-86.835540,35.092712,-86.788676
38454,158367094,0,61.15,0.00,"1,208",548,35.723195,-87.352102,61.15,35.779859,-87.398104,35.666531,-87.306100
38455,1385477,0,0.53,0.00,227,127,35.043543,-86.885707,0.53,35.048843,-86.890046,35.038243,-86.881368
38456,187902675,0,72.55,0.00,"4,559","1,657",35.335476,-87.266379,72.55,35.397198,-87.316730,35.273754,-87.216028
38457,70437925,0,27.20,0.00,808,372,35.029325,-87.284446,27.20,35.067115,-87.315391,34.991535,-87.253501
38459,54443348,0,21.02,0.00,453,223,35.194281,-86.805450,21.02,35.227504,-86.832600,35.161058,-86.778300
38460,86398506,0,33.36,0.00,"1,410",619,35.088664,-87.153186,33.36,35.130517,-87.187433,35.046811,-87.118939
38461,181336848,0,70.01,0.00,"1,379",600,35.593001,-87.341971,70.01,35.653635,-87.391277,35.532367,-87.292665
38462,513482286,613319,198.26,0.24,"10,297","4,597",35.528232,-87.562921,198.49,35.630325,-87.646007,35.426139,-87.479835
38463,293175865,233876,113.20,0.09,"2,817","1,226",35.070595,-87.645115,113.29,35.147723,-87.708240,34.993467,-87.581990
38464,723625302,1842807,279.39,0.71,"22,293","10,036",35.290794,-87.433722,280.10,35.412072,-87.532713,35.169516,-87.334731
38468,255168983,43321,98.52,0.02,"5,201","2,254",35.135146,-87.291063,98.54,35.207078,-87.349889,35.063214,-87.232237
38469,175363647,62909,67.71,0.02,"4,092","1,783",35.074665,-87.428629,67.73,35.134303,-87.477437,35.015027,-87.379821
38471,187114196,147081,72.25,0.06,530,282,35.083900,-87.932397,72.30,35.145516,-87.982818,35.022284,-87.881976
38472,257355477,0,99.37,0.00,"2,656","1,193",35.377610,-87.038523,99.37,35.449844,-87.097419,35.305376,-86.979627
38473,65719360,1995,25.37,0.00,"1,061",501,35.021246,-87.171674,25.38,35.057749,-87.201568,34.984743,-87.141780
38474,280982261,395869,108.49,0.15,"7,802","3,453",35.517968,-87.226224,108.64,35.593498,-87.287700,35.442438,-87.164748
38475,162711063,0,62.82,0.00,635,305,35.253477,-88.016092,62.82,35.310913,-88.062994,35.196041,-87.969190
38476,108032528,0,41.71,0.00,"1,228",534,35.841188,-87.213760,41.71,35.887988,-87.251698,35.794388,-87.175822
38477,243536209,193785,94.03,0.07,"2,766","1,304",35.064923,-86.993081,94.10,35.135218,-87.050618,34.994628,-86.935544
38478,676573651,287506,261.23,0.11,"17,733","8,369",35.232899,-87.005885,261.34,35.350043,-87.101570,35.115755,-86.910200
38481,30219597,0,11.67,0.00,896,458,35.031269,-87.492298,11.67,35.056021,-87.512566,35.006517,-87.472030
38482,111232421,11041,42.95,0.00,"1,535",669,35.768836,-87.149926,42.95,35.816327,-87.188459,35.721345,-87.111393
38483,252718790,527105,97.58,0.20,"5,663","2,296",35.440767,-87.333653,97.78,35.512421,-87.392031,35.369113,-87.275275
38485,701421830,39991,270.82,0.02,"6,502","3,115",35.361977,-87.773021,270.84,35.481231,-87.870274,35.242723,-87.675768
38486,185115543,0,71.47,0.00,967,466,35.170567,-87.545112,71.47,35.231829,-87.595190,35.109305,-87.495034
38487,126243619,93912,48.74,0.04,"1,057",453,35.718427,-87.233402,48.78,35.769037,-87.274492,35.667817,-87.192312
38488,152401850,134802,58.84,0.05,"2,524","1,089",35.041960,-86.670916,58.89,35.097571,-86.716446,34.986349,-86.625386
38501,230838825,461375,89.13,0.18,"36,687","17,203",36.226045,-85.533285,89.31,36.294524,-85.588527,36.157566,-85.478043
38504,123622537,0,47.73,0.00,901,474,36.395565,-84.724743,47.73,36.445628,-84.765041,36.345502,-84.684445
38505,344150,0,0.13,0.00,"1,806",0,36.175064,-85.505075,0.13,36.177705,-85.507207,36.172423,-85.502943
38506,420719287,389510,162.44,0.15,"26,521","11,306",36.187107,-85.433312,162.59,36.279506,-85.507887,36.094708,-85.358737
38541,132124799,23777563,51.01,9.18,"1,613",860,36.538018,-85.335604,60.19,36.594239,-85.380775,36.481797,-85.290433
38542,8002521,0,3.09,0.00,22,22,36.317132,-85.202215,3.09,36.329870,-85.212478,36.304394,-85.191952
38543,122670578,604232,47.36,0.23,560,338,36.346672,-85.150479,47.60,36.396665,-85.190746,36.296679,-85.110212
38544,214740909,7637852,82.91,2.95,"6,543","3,149",36.123588,-85.663143,85.86,36.190734,-85.717380,36.056442,-85.608906
38545,63929976,0,24.68,0.00,"1,474",646,36.232094,-85.662826,24.68,36.268096,-85.691866,36.196092,-85.633786
38547,84893560,119487,32.78,0.05,"1,975",829,36.155562,-86.006801,32.82,36.197078,-86.040322,36.114046,-85.973280
38548,69682597,313053,26.90,0.12,731,362,36.164152,-85.790513,27.03,36.201823,-85.820926,36.126481,-85.760100
38549,190586438,18379234,73.59,7.10,"3,679","2,471",36.562131,-85.149087,80.68,36.627220,-85.201367,36.497042,-85.096807
38551,240393192,35482635,92.82,13.70,"4,106","2,284",36.558038,-85.487154,106.52,36.632825,-85.547227,36.483251,-85.427081
38552,16397134,788206,6.33,0.30,275,141,36.217756,-85.813648,6.64,36.236422,-85.828707,36.199090,-85.798589
38553,124106570,0,47.92,0.00,"2,312","1,024",36.201869,-85.006317,47.92,36.252030,-85.046794,36.151708,-84.965840
38554,83480287,0,32.23,0.00,827,474,36.249490,-85.161655,32.23,36.290630,-85.194832,36.208350,-85.128478
38555,251253427,954111,97.01,0.37,"18,809","8,922",35.887881,-84.989016,97.38,35.959388,-85.046949,35.816374,-84.931083
38556,824667245,962233,318.41,0.37,"12,540","6,386",36.406761,-84.918948,318.78,36.536140,-85.023075,36.277382,-84.814821
38558,58187602,1987501,22.47,0.77,"6,970","4,679",36.009882,-84.866567,23.23,36.044811,-84.894821,35.974953,-84.838313
38559,50718663,871290,19.58,0.34,"1,340",610,35.808437,-85.508014,19.92,35.840778,-85.534242,35.776096,-85.481786
38560,88042071,10041114,33.99,3.88,"1,425",648,36.226979,-85.867548,37.87,36.271572,-85.903521,36.182386,-85.831575
38562,354081611,23516851,136.71,9.08,"6,554","3,297",36.354002,-85.657669,145.79,36.441498,-85.728135,36.266506,-85.587203
38563,82108924,129039,31.70,0.05,"2,330","1,029",36.207154,-86.030414,31.75,36.247987,-86.063361,36.166321,-85.997467
38564,73737231,4142733,28.47,1.60,453,324,36.275933,-85.735915,30.07,36.315669,-85.767949,36.236197,-85.703881
38565,27692154,0,10.69,0.00,"1,098",466,36.262759,-85.009469,10.69,36.286454,-85.028574,36.239064,-84.990364
38567,56428279,234878,21.79,0.09,784,359,36.132195,-85.925809,21.88,36.166089,-85.953184,36.098301,-85.898434
38568,190566763,220119,73.58,0.08,"2,034","1,093",36.438492,-85.473057,73.66,36.500686,-85.523092,36.376298,-85.423022
38569,40518349,5369977,15.64,2.07,363,319,36.092342,-85.863126,17.72,36.122844,-85.887773,36.061840,-85.838479
38570,276714588,234825,106.84,0.09,"9,898","4,536",36.376276,-85.326452,106.93,36.451209,-85.386783,36.301343,-85.266121
38571,585685486,2407167,226.13,0.93,"13,848","6,153",36.051604,-85.012804,227.06,36.160797,-85.101085,35.942411,-84.924523
38572,400646943,3609289,154.69,1.39,"10,649","5,543",35.849059,-85.128960,156.08,35.939591,-85.202342,35.758527,-85.055578
38573,169306431,12066344,65.37,4.66,"2,198","1,164",36.493416,-85.223882,70.03,36.554056,-85.272632,36.432776,-85.175132
38574,446935171,1763154,172.56,0.68,"8,413","3,749",36.143643,-85.229289,173.24,36.239021,-85.306311,36.048265,-85.152267
38575,107130259,852507,41.36,0.33,"1,172",596,36.555337,-85.636403,41.69,36.602127,-85.673988,36.508547,-85.598818
38577,195180387,18583,75.36,0.01,"1,153",634,36.565976,-84.972395,75.37,36.628885,-85.022921,36.503067,-84.921869
38578,1130462,26956,0.44,0.01,177,97,35.981795,-85.198328,0.45,35.986639,-85.202248,35.976951,-85.194408
38579,42357350,818988,16.35,0.32,"1,063",505,35.835867,-85.548177,16.67,35.865454,-85.572163,35.806280,-85.524191
38580,90490368,0,34.94,0.00,"1,743",743,36.290013,-85.299934,34.94,36.332845,-85.334458,36.247181,-85.265410
38581,257397718,3260896,99.38,1.26,"4,112","1,928",35.741040,-85.620828,100.64,35.813736,-85.679832,35.668344,-85.561824
38582,119567428,15214642,46.17,5.87,"1,426",792,36.094825,-85.750823,52.04,36.147099,-85.793063,36.042551,-85.708583
38583,927627767,10876425,358.16,4.20,"23,825","10,734",35.944540,-85.442214,362.36,36.082480,-85.553888,35.806600,-85.330540
38585,429453423,810025,165.81,0.31,"3,717","1,681",35.615688,-85.488673,166.13,35.709086,-85.564600,35.522290,-85.412746
38587,78878859,3926263,30.46,1.52,"1,301",649,35.864761,-85.613997,31.97,35.905734,-85.647202,35.823788,-85.580792
38588,238501258,1416047,92.09,0.55,"1,011",607,36.446386,-85.730671,92.63,36.516129,-85.786773,36.376643,-85.674569
38589,79509956,0,30.70,0.00,200,148,36.285583,-85.077112,30.70,36.325733,-85.109476,36.245433,-85.044748
38601,248866371,23138415,96.09,8.93,"2,371","1,070",34.492325,-89.443056,105.02,34.566586,-89.504262,34.418064,-89.381850
38603,336853960,1979324,130.06,0.76,"2,894","1,546",34.838608,-89.148618,130.82,34.921491,-89.216645,34.755725,-89.080591
38606,684715103,19968304,264.37,7.71,"16,127","6,737",34.303262,-89.952316,272.08,34.422790,-90.051054,34.183734,-89.853578
38610,246812314,865936,95.29,0.33,"3,542","1,461",34.651787,-89.025549,95.63,34.722649,-89.083842,34.580925,-88.967256
38611,484419417,1515072,187.04,0.58,"17,202","6,926",34.856225,-89.676010,187.62,34.955482,-89.757459,34.756968,-89.594561
38614,642278263,1907782,247.99,0.74,"20,418","8,179",34.156568,-90.603549,248.72,34.270850,-90.698118,34.042286,-90.508980
38617,144911094,6478818,55.95,2.50,734,337,34.350729,-90.522226,58.45,34.406130,-90.567965,34.295328,-90.476487
38618,494454309,14449695,190.91,5.58,"12,031","4,805",34.719451,-89.936871,196.49,34.821027,-90.020361,34.617875,-89.853381
38619,355944235,51517337,137.43,19.89,"5,004","2,442",34.518142,-89.835541,157.32,34.609032,-89.910429,34.427252,-89.760653
38620,146506120,4897813,56.57,1.89,"3,375","1,311",34.230138,-89.902510,58.46,34.285542,-89.948317,34.174734,-89.856703
38621,165253620,223773,63.80,0.09,"1,910",786,34.447192,-90.170459,63.89,34.505114,-90.218224,34.389270,-90.122694
38622,3103853,0,1.20,0.00,705,312,34.171912,-90.138492,1.20,34.179845,-90.145055,34.163979,-90.131929
38623,29314883,121482,11.32,0.05,259,112,34.367662,-90.282849,11.37,34.392091,-90.303014,34.343233,-90.262684
38625,94885677,174720,36.64,0.07,"1,058",476,34.612136,-88.826435,36.70,34.656037,-88.862566,34.568235,-88.790304
38626,417304151,14468465,161.12,5.59,"1,353",713,34.517362,-90.414526,166.71,34.610924,-90.491617,34.423800,-90.337435
38627,115570831,110155,44.62,0.04,"1,120",495,34.417830,-89.207944,44.66,34.466259,-89.247895,34.369401,-89.167993
38629,130998092,737902,50.58,0.28,"1,774",755,34.862808,-89.009788,50.86,34.914488,-89.052193,34.811128,-88.967383
38630,7960643,0,3.07,0.00,132,55,34.278839,-90.685609,3.07,34.291543,-90.696107,34.266135,-90.675111
38631,11893696,45948,4.59,0.02,"1,306",520,34.360868,-90.618306,4.61,34.376427,-90.631150,34.345309,-90.605462
38632,439567113,30038210,169.72,11.60,"24,377","9,533",34.795717,-90.015431,181.32,34.893292,-90.095559,34.698142,-89.935303
38633,259318888,1468457,100.12,0.57,"2,590","1,147",34.647337,-89.194971,100.69,34.720051,-89.254790,34.574623,-89.135152
38635,881457130,2576793,340.33,0.99,"15,941","6,162",34.766909,-89.486327,341.33,34.900786,-89.596304,34.633032,-89.376350
38637,41645681,707110,16.08,0.27,"26,066","9,705",34.952081,-90.049209,16.35,34.981384,-90.073227,34.922778,-90.025191
38639,17890335,0,6.91,0.00,"1,257",445,34.303108,-90.432003,6.91,34.322153,-90.447735,34.284063,-90.416271
38641,189591946,20441281,73.20,7.89,"2,338",862,34.914692,-90.188582,81.09,34.979947,-90.242092,34.849437,-90.135072
38642,215324134,521245,83.14,0.20,"2,321",959,34.928904,-89.334667,83.34,34.995056,-89.388903,34.862752,-89.280431
38643,431881438,3441901,166.75,1.33,"2,619","1,112",34.148488,-90.260865,168.08,34.242434,-90.338613,34.054542,-90.183117
38644,24121099,0,9.31,0.00,208,87,34.460809,-90.493530,9.31,34.482923,-90.511763,34.438695,-90.475297
38645,142899491,1934042,55.17,0.75,"1,329",595,34.246494,-90.476523,55.92,34.300682,-90.521316,34.192306,-90.431730
38646,275120336,474513,106.22,0.18,"3,073","1,373",34.289637,-90.314386,106.41,34.364386,-90.376144,34.214888,-90.252628
38647,147352405,196540,56.89,0.08,"1,143",522,34.961423,-89.216526,56.97,35.016117,-89.261350,34.906729,-89.171702
38650,201986388,1033982,77.99,0.40,"3,881","1,683",34.528102,-89.145451,78.39,34.592259,-89.198306,34.463945,-89.092596
38651,85402676,590367,32.97,0.23,"7,103","2,736",34.895098,-90.002154,33.20,34.936853,-90.036401,34.853343,-89.967907
38652,402010412,1152833,155.22,0.45,"16,600","6,951",34.483075,-88.996667,155.66,34.573484,-89.071191,34.392666,-88.922143
38654,245776214,732587,94.89,0.28,"45,956","17,347",34.933929,-89.816280,95.18,35.004624,-89.874237,34.863234,-89.758323
38655,997426039,47851268,385.11,18.48,"36,699","19,405",34.333213,-89.473310,403.58,34.478788,-89.593522,34.187638,-89.353098
